0,1,2,3,4,5,6,7,8,9
-2.8399435135357587,-1.2476434487207864,1.0144246405829243,-0.33995289790300254,-1.0992936058723495,0.09257620414138963,0.5173409711507017,0.40847710458131536,-0.08667062740458613,-0.036770998143322964
-0.35231739300552145,1.4346023650637876,-0.45146552199478523,-0.3593277261694463,0.00022459653611872453,-0.18970504110449726,-0.298579227937204,-0.37067169798624877,-0.1145271465783341,0.056525657465492346
-2.0883479102245532,-0.1903382404588469,-1.5061882716731168,-1.0797220694960343,-0.20835233452018606,-0.23801477218409223,0.16088272223351163,-0.21034248661397198,0.15353203415551178,0.008629431546052689
-0.3756541180519078,1.8725228973577202,-0.3024578309171327,-0.42341178321911127,-0.2567343547905199,-0.36165681446290987,-0.2442177655603682,0.3747979771204112,0.18581487261290844,0.0030633546132121173
-1.3624088467144817,-2.841711807823698,0.5775073601279941,0.012426658330973719,0.5316399393027579,0.7000282169883553,0.1783106179999262,-0.10654360559566495,0.14304223430708904,-0.11441826501561139
0.44473592027715303,-3.0532797888881062,0.0950797160444577,-0.5572505168123725,-0.22455137194903094,0.42848386423313317,-0.45402384981550803,-0.03805367163944696,0.14439563790098836,-0.0680822514477606
0.4923277864841372,-1.6440491322639126,-0.9699908279889863,0.9773048791176105,0.27368100968201226,-0.14728087835381296,-0.26245964863570687,0.019533642066259866,0.03347391046593327,0.010089850919098352
-2.5587742049076847,0.6063656887227197,-0.7976633630560475,-0.5465118225590222,0.14769039514037138,-0.6033873082253793,0.16308507521276402,0.1735517573836974,-0.07022306956911521,-0.0251778515877336
1.9693338219129737,-2.3557757192501203,0.5269188551772553,-0.318490813820505,-0.31599638169512007,-0.30767709242418906,-0.5131319174760461,0.06701735975486287,-0.162203562688675,-0.09803088798767298
0.5782584138624798,2.109972302169213,0.07383803226995342,0.025539307721812846,0.14740232268408748,-0.7234115516281009,-0.0009698703134633681,-0.35760055596880996,0.18030917033101418,0.02917321950780864
-1.7793090584852103,0.5270741190518757,-0.7715838686845493,-0.4557364460681175,0.22256778568880378,-0.7843700736253884,-0.2429945600084499,-0.35859471199447723,-0.21867471900185992,0.1372022391358923
-2.309281011802147,2.1220324388852445,-0.03306439454651141,-0.04587680954151688,0.362957510888843,1.2115539213363762,-0.11316039035915909,0.04128054813088909,-0.44636191097381095,-0.05461576060325096
2.873027743349405,-0.23024893012195619,-0.27551557694069234,1.3669377266511131,0.1687469525960009,-0.035809009625808255,0.17623875926930802,-0.033541711481765275,-0.1292245641030668,0.06109601193377146
2.7276642105458118,-0.9750974079472873,-0.6935816973110378,1.0298937461975444,-0.07151134738644689,-0.9840216925152802,-0.16070571252127275,0.18467775182872131,-0.1453599058848832,0.013463888985546344
1.9972361357244413,-1.6102552985344434,-0.043213357358417144,-1.9771949036832037,0.4370712042965047,-0.530243612315504,-0.7870759116694467,0.16042094640081525,-0.1372652123216211,-0.05517778305997153
4.6386727731678885,1.0598186128742475,-0.9960801492164539,-0.6136542879530278,0.3505486451426892,0.5193496642666505,0.47370269353197375,0.1824068701634362,-0.12135730888151577,-0.039673044059986215
-1.4205991022223614,2.5494628847666863,0.6360666831762662,0.5011316167347398,0.6541385307014694,-0.583388769530344,-0.4093935384363241,0.07944263364480186,0.09008573351220232,0.016720139174427186
3.916002185990643,1.2224499842506167,-0.5973321113512112,-0.13987426349807536,0.9131195138017996,0.5598806850760419,0.571782838382208,-0.16070096490791702,-0.055171637032006435,0.07936845320908868
-1.6066629401213062,-0.6465752325493125,-0.8246351003015377,0.5491536550469678,-1.1705409547192875,-0.30319749107468374,0.001441610437126799,-0.010898087212243678,0.012451938666022342,0.05148576396964095
0.74767200588671,-2.383154566072627,0.5841956012371435,-0.24207482420846538,-0.12680260472562815,-0.005628373670011575,-0.3329684543131807,0.30351640984163897,0.006656739793472885,0.008312209357629278
-2.3676512459962464,-1.4364559476288432,0.7576276508880249,-0.5992221717233839,-1.3777772341138608,0.10568488067171967,0.34885372735528664,0.42160842503855966,-0.010970666662786592,-0.03797021735578317
-2.8570838396048006,1.3656514969495814,-0.37851466597783845,-0.24079075135123867,0.3608228764959117,0.41426439022550926,0.2715478446472866,0.1679079009700131,-0.17467029572368442,0.04794661864462202
-3.4326064914079697,0.44845425430759084,-0.8383886302501005,-0.5044016133503162,0.340543111927821,-0.31401063079618846,0.5772582676102882,0.17850609594853672,-0.09431259330478163,-0.016188704237293582
0.9040125530448281,1.6941995766493712,0.4976957552099249,1.418516851112778,-0.9774505689175476,0.6089278945008395,-0.057494100909915115,-0.32057670617914075,-0.055094111277716656,0.0036919315853579703
0.39636438433490356,1.320324076389057,-0.38422874718761707,-0.33873873382000264,-0.10306330162071468,-1.6507990350339299,-0.3149477299887363,-0.13848853860132943,0.012390608788140566,-0.006528258074202187
-0.7722666180099051,0.9106987435811857,-0.5844982690314307,-0.4060685402846468,0.05489870508045869,-1.1961475774339498,-0.362325023167375,-0.22658879224845366,-0.09144452548434537,0.1197826911217241
2.1883119831393136,-1.883291897397837,0.9782888704933438,0.10011078534692673,0.027656659813018236,-0.5628917474663951,0.3026061105708791,-0.004548327745575917,0.05206544524644943,-0.030942789861685784
